"county_fips","state_po","county_name","party","candidatevotes","lon","lat","rMapState","rMapCounty"
37135,"NC","ORANGE","DEMOCRAT",3703,-79.1273705,36.05478028,"north carolina","orange"
37135,"NC","ORANGE","REPUBLICAN",2594,-79.1273705,36.05478028,"north carolina","orange"
37135,"NC","ORANGE","REPUBLICAN",4522,-79.1273705,36.05478028,"north carolina","orange"
37135,"NC","ORANGE","REPUBLICAN",30,-79.1273705,36.05478028,"north carolina","orange"
37135,"NC","ORANGE","DEMOCRAT",36764,-79.1273705,36.05478028,"north carolina","orange"
37135,"NC","ORANGE","DEMOCRAT",30,-79.1273705,36.05478028,"north carolina","orange"
37135,"NC","ORANGE","REPUBLICAN",13030,-79.1273705,36.05478028,"north carolina","orange"
37137,"NC","PAMLICO","REPUBLICAN",348,-76.73267646,35.14549915,"north carolina","pamlico"
37137,"NC","PAMLICO","REPUBLICAN",1283,-76.73267646,35.14549915,"north carolina","pamlico"
37137,"NC","PAMLICO","DEMOCRAT",3,-76.73267646,35.14549915,"north carolina","pamlico"
37137,"NC","PAMLICO","REPUBLICAN",24,-76.73267646,35.14549915,"north carolina","pamlico"
37137,"NC","PAMLICO","DEMOCRAT",717,-76.73267646,35.14549915,"north carolina","pamlico"
37137,"NC","PAMLICO","DEMOCRAT",371,-76.73267646,35.14549915,"north carolina","pamlico"
37137,"NC","PAMLICO","DEMOCRAT",1622,-76.73267646,35.14549915,"north carolina","pamlico"
37137,"NC","PAMLICO","REPUBLICAN",3194,-76.73267646,35.14549915,"north carolina","pamlico"
37139,"NC","PASQUOTANK","DEMOCRAT",1043,-76.28331514,36.30022969,"north carolina","pasquotank"
37139,"NC","PASQUOTANK","DEMOCRAT",6951,-76.28331514,36.30022969,"north carolina","pasquotank"
37139,"NC","PASQUOTANK","DEMOCRAT",78,-76.28331514,36.30022969,"north carolina","pasquotank"
37139,"NC","PASQUOTANK","REPUBLICAN",758,-76.28331514,36.30022969,"north carolina","pasquotank"
37139,"NC","PASQUOTANK","DEMOCRAT",1760,-76.28331514,36.30022969,"north carolina","pasquotank"
37139,"NC","PASQUOTANK","REPUBLICAN",2287,-76.28331514,36.30022969,"north carolina","pasquotank"
37139,"NC","PASQUOTANK","REPUBLICAN",6681,-76.28331514,36.30022969,"north carolina","pasquotank"
37139,"NC","PASQUOTANK","REPUBLICAN",44,-76.28331514,36.30022969,"north carolina","pasquotank"
37141,"NC","PENDER","DEMOCRAT",7772,-77.90444205,34.53066559,"north carolina","pender"
37141,"NC","PENDER","DEMOCRAT",29,-77.90444205,34.53066559,"north carolina","pender"
37141,"NC","PENDER","REPUBLICAN",75,-77.90444205,34.53066559,"north carolina","pender"
37141,"NC","PENDER","DEMOCRAT",1317,-77.90444205,34.53066559,"north carolina","pender"
37141,"NC","PENDER","DEMOCRAT",2605,-77.90444205,34.53066559,"north carolina","pender"
37141,"NC","PENDER","REPUBLICAN",16970,-77.90444205,34.53066559,"north carolina","pender"
37141,"NC","PENDER","REPUBLICAN",1711,-77.90444205,34.53066559,"north carolina","pender"
37141,"NC","PENDER","REPUBLICAN",3200,-77.90444205,34.53066559,"north carolina","pender"
37143,"NC","PERQUIMANS","REPUBLICAN",5,-76.44110677,36.20987432,"north carolina","perquimans"
37143,"NC","PERQUIMANS","DEMOCRAT",5,-76.44110677,36.20987432,"north carolina","perquimans"
37143,"NC","PERQUIMANS","DEMOCRAT",1777,-76.44110677,36.20987432,"north carolina","perquimans"
37143,"NC","PERQUIMANS","DEMOCRAT",333,-76.44110677,36.20987432,"north carolina","perquimans"
37143,"NC","PERQUIMANS","REPUBLICAN",270,-76.44110677,36.20987432,"north carolina","perquimans"
37143,"NC","PERQUIMANS","REPUBLICAN",3737,-76.44110677,36.20987432,"north carolina","perquimans"
37143,"NC","PERQUIMANS","DEMOCRAT",377,-76.44110677,36.20987432,"north carolina","perquimans"
37143,"NC","PERQUIMANS","REPUBLICAN",891,-76.44110677,36.20987432,"north carolina","perquimans"
37145,"NC","PERSON","DEMOCRAT",1472,-78.97035148,36.38330765,"north carolina","person"
37145,"NC","PERSON","REPUBLICAN",2946,-78.97035148,36.38330765,"north carolina","person"
37145,"NC","PERSON","DEMOCRAT",18,-78.97035148,36.38330765,"north carolina","person"
37145,"NC","PERSON","REPUBLICAN",853,-78.97035148,36.38330765,"north carolina","person"
37145,"NC","PERSON","REPUBLICAN",50,-78.97035148,36.38330765,"north carolina","person"
37145,"NC","PERSON","DEMOCRAT",1056,-78.97035148,36.38330765,"north carolina","person"
37145,"NC","PERSON","DEMOCRAT",5919,-78.97035148,36.38330765,"north carolina","person"
37145,"NC","PERSON","REPUBLICAN",9335,-78.97035148,36.38330765,"north carolina","person"
37147,"NC","PITT","REPUBLICAN",2758,-77.38052766,35.59642915,"north carolina","pitt"
37147,"NC","PITT","REPUBLICAN",7839,-77.38052766,35.59642915,"north carolina","pitt"
37147,"NC","PITT","DEMOCRAT",342,-77.38052766,35.59642915,"north carolina","pitt"
37147,"NC","PITT","REPUBLICAN",254,-77.38052766,35.59642915,"north carolina","pitt"
37147,"NC","PITT","DEMOCRAT",8379,-77.38052766,35.59642915,"north carolina","pitt"
37147,"NC","PITT","DEMOCRAT",5862,-77.38052766,35.59642915,"north carolina","pitt"
37147,"NC","PITT","DEMOCRAT",32669,-77.38052766,35.59642915,"north carolina","pitt"
37147,"NC","PITT","REPUBLICAN",28131,-77.38052766,35.59642915,"north carolina","pitt"
37149,"NC","POLK","DEMOCRAT",2329,-82.18258161,35.28425418,"north carolina","polk"
37149,"NC","POLK","DEMOCRAT",7,-82.18258161,35.28425418,"north carolina","polk"
37149,"NC","POLK","REPUBLICAN",827,-82.18258161,35.28425418,"north carolina","polk"
37149,"NC","POLK","REPUBLICAN",2054,-82.18258161,35.28425418,"north carolina","polk"
37149,"NC","POLK","DEMOCRAT",1707,-82.18258161,35.28425418,"north carolina","polk"
37149,"NC","POLK","DEMOCRAT",475,-82.18258161,35.28425418,"north carolina","polk"
37149,"NC","POLK","REPUBLICAN",20,-82.18258161,35.28425418,"north carolina","polk"
37149,"NC","POLK","REPUBLICAN",4788,-82.18258161,35.28425418,"north carolina","polk"
37151,"NC","RANDOLPH","DEMOCRAT",23,-79.79690152,35.70939427,"north carolina","randolph"
37151,"NC","RANDOLPH","REPUBLICAN",3939,-79.79690152,35.70939427,"north carolina","randolph"
37151,"NC","RANDOLPH","REPUBLICAN",168,-79.79690152,35.70939427,"north carolina","randolph"
37151,"NC","RANDOLPH","DEMOCRAT",3784,-79.79690152,35.70939427,"north carolina","randolph"
37151,"NC","RANDOLPH","DEMOCRAT",2545,-79.79690152,35.70939427,"north carolina","randolph"
37151,"NC","RANDOLPH","REPUBLICAN",12052,-79.79690152,35.70939427,"north carolina","randolph"
37151,"NC","RANDOLPH","DEMOCRAT",9266,-79.79690152,35.70939427,"north carolina","randolph"
37151,"NC","RANDOLPH","REPUBLICAN",40735,-79.79690152,35.70939427,"north carolina","randolph"
37153,"NC","RICHMOND","DEMOCRAT",1115,-79.73691901,35.00408379,"north carolina","richmond"
37153,"NC","RICHMOND","DEMOCRAT",42,-79.73691901,35.00408379,"north carolina","richmond"
37153,"NC","RICHMOND","REPUBLICAN",690,-79.73691901,35.00408379,"north carolina","richmond"
37153,"NC","RICHMOND","REPUBLICAN",56,-79.73691901,35.00408379,"north carolina","richmond"
37153,"NC","RICHMOND","DEMOCRAT",1576,-79.73691901,35.00408379,"north carolina","richmond"
37153,"NC","RICHMOND","DEMOCRAT",6021,-79.73691901,35.00408379,"north carolina","richmond"
37153,"NC","RICHMOND","REPUBLICAN",2574,-79.73691901,35.00408379,"north carolina","richmond"
37153,"NC","RICHMOND","REPUBLICAN",8510,-79.73691901,35.00408379,"north carolina","richmond"
37155,"NC","ROBESON","DEMOCRAT",3625,-79.08498446,34.63341723,"north carolina","robeson"
37155,"NC","ROBESON","DEMOCRAT",2226,-79.08498446,34.63341723,"north carolina","robeson"
37155,"NC","ROBESON","REPUBLICAN",9629,-79.08498446,34.63341723,"north carolina","robeson"
37155,"NC","ROBESON","REPUBLICAN",1382,-79.08498446,34.63341723,"north carolina","robeson"
37155,"NC","ROBESON","REPUBLICAN",553,-79.08498446,34.63341723,"north carolina","robeson"
37155,"NC","ROBESON","REPUBLICAN",16242,-79.08498446,34.63341723,"north carolina","robeson"
37155,"NC","ROBESON","DEMOCRAT",12952,-79.08498446,34.63341723,"north carolina","robeson"
37155,"NC","ROBESON","DEMOCRAT",217,-79.08498446,34.63341723,"north carolina","robeson"
37157,"NC","ROCKINGHAM","REPUBLICAN",21917,-79.76749439,36.39505212,"north carolina","rockingham"
37157,"NC","ROCKINGHAM","REPUBLICAN",169,-79.76749439,36.39505212,"north carolina","rockingham"
37157,"NC","ROCKINGHAM","DEMOCRAT",77,-79.76749439,36.39505212,"north carolina","rockingham"
37157,"NC","ROCKINGHAM","REPUBLICAN",7313,-79.76749439,36.39505212,"north carolina","rockingham"
37157,"NC","ROCKINGHAM","DEMOCRAT",2322,-79.76749439,36.39505212,"north carolina","rockingham"
37157,"NC","ROCKINGHAM","DEMOCRAT",11033,-79.76749439,36.39505212,"north carolina","rockingham"
37157,"NC","ROCKINGHAM","REPUBLICAN",1902,-79.76749439,36.39505212,"north carolina","rockingham"
37157,"NC","ROCKINGHAM","DEMOCRAT",2560,-79.76749439,36.39505212,"north carolina","rockingham"
37159,"NC","ROWAN","REPUBLICAN",11463,-80.52687738,35.64182485,"north carolina","rowan"
37159,"NC","ROWAN","DEMOCRAT",47,-80.52687738,35.64182485,"north carolina","rowan"
37159,"NC","ROWAN","REPUBLICAN",33295,-80.52687738,35.64182485,"north carolina","rowan"
37159,"NC","ROWAN","DEMOCRAT",5581,-80.52687738,35.64182485,"north carolina","rowan"
37159,"NC","ROWAN","DEMOCRAT",3752,-80.52687738,35.64182485,"north carolina","rowan"
37159,"NC","ROWAN","REPUBLICAN",4413,-80.52687738,35.64182485,"north carolina","rowan"
37159,"NC","ROWAN","REPUBLICAN",126,-80.52687738,35.64182485,"north carolina","rowan"
37159,"NC","ROWAN","DEMOCRAT",13734,-80.52687738,35.64182485,"north carolina","rowan"
37161,"NC","RUTHERFORD","DEMOCRAT",57,-81.92773988,35.40717943,"north carolina","rutherford"
37161,"NC","RUTHERFORD","DEMOCRAT",1458,-81.92773988,35.40717943,"north carolina","rutherford"
37161,"NC","RUTHERFORD","REPUBLICAN",16003,-81.92773988,35.40717943,"north carolina","rutherford"
37161,"NC","RUTHERFORD","REPUBLICAN",174,-81.92773988,35.40717943,"north carolina","rutherford"
37161,"NC","RUTHERFORD","DEMOCRAT",5412,-81.92773988,35.40717943,"north carolina","rutherford"
37161,"NC","RUTHERFORD","REPUBLICAN",6702,-81.92773988,35.40717943,"north carolina","rutherford"
37161,"NC","RUTHERFORD","DEMOCRAT",2208,-81.92773988,35.40717943,"north carolina","rutherford"
37161,"NC","RUTHERFORD","REPUBLICAN",2012,-81.92773988,35.40717943,"north carolina","rutherford"
37163,"NC","SAMPSON","REPUBLICAN",3513,-78.36756381,34.9882198,"north carolina","sampson"
37163,"NC","SAMPSON","DEMOCRAT",31,-78.36756381,34.9882198,"north carolina","sampson"
37163,"NC","SAMPSON","REPUBLICAN",877,-78.36756381,34.9882198,"north carolina","sampson"
37163,"NC","SAMPSON","REPUBLICAN",31,-78.36756381,34.9882198,"north carolina","sampson"
37163,"NC","SAMPSON","DEMOCRAT",1458,-78.36756381,34.9882198,"north carolina","sampson"
37163,"NC","SAMPSON","DEMOCRAT",1570,-78.36756381,34.9882198,"north carolina","sampson"
37163,"NC","SAMPSON","DEMOCRAT",7907,-78.36756381,34.9882198,"north carolina","sampson"
37163,"NC","SAMPSON","REPUBLICAN",12990,-78.36756381,34.9882198,"north carolina","sampson"
37165,"NC","SCOTLAND","DEMOCRAT",1011,-79.46460785,34.83250088,"north carolina","scotland"
37165,"NC","SCOTLAND","DEMOCRAT",1091,-79.46460785,34.83250088,"north carolina","scotland"
37165,"NC","SCOTLAND","REPUBLICAN",53,-79.46460785,34.83250088,"north carolina","scotland"
37165,"NC","SCOTLAND","REPUBLICAN",540,-79.46460785,34.83250088,"north carolina","scotland"
37165,"NC","SCOTLAND","REPUBLICAN",1505,-79.46460785,34.83250088,"north carolina","scotland"
37165,"NC","SCOTLAND","DEMOCRAT",5059,-79.46460785,34.83250088,"north carolina","scotland"
37165,"NC","SCOTLAND","DEMOCRAT",25,-79.46460785,34.83250088,"north carolina","scotland"
37165,"NC","SCOTLAND","REPUBLICAN",5375,-79.46460785,34.83250088,"north carolina","scotland"
37167,"NC","STANLY","DEMOCRAT",1345,-80.25742525,35.31588993,"north carolina","stanly"
37167,"NC","STANLY","REPUBLICAN",1712,-80.25742525,35.31588993,"north carolina","stanly"
37167,"NC","STANLY","REPUBLICAN",5110,-80.25742525,35.31588993,"north carolina","stanly"
37167,"NC","STANLY","DEMOCRAT",44,-80.25742525,35.31588993,"north carolina","stanly"
37167,"NC","STANLY","REPUBLICAN",96,-80.25742525,35.31588993,"north carolina","stanly"
37167,"NC","STANLY","DEMOCRAT",1779,-80.25742525,35.31588993,"north carolina","stanly"
37167,"NC","STANLY","DEMOCRAT",4961,-80.25742525,35.31588993,"north carolina","stanly"
37167,"NC","STANLY","REPUBLICAN",18540,-80.25742525,35.31588993,"north carolina","stanly"
37169,"NC","STOKES","DEMOCRAT",8,-80.23784789,36.40155513,"north carolina","stokes"
37169,"NC","STOKES","DEMOCRAT",1028,-80.23784789,36.40155513,"north carolina","stokes"
37169,"NC","STOKES","DEMOCRAT",3035,-80.23784789,36.40155513,"north carolina","stokes"
37169,"NC","STOKES","REPUBLICAN",82,-80.23784789,36.40155513,"north carolina","stokes"
37169,"NC","STOKES","REPUBLICAN",1365,-80.23784789,36.40155513,"north carolina","stokes"
37169,"NC","STOKES","DEMOCRAT",1215,-80.23784789,36.40155513,"north carolina","stokes"
37169,"NC","STOKES","REPUBLICAN",6205,-80.23784789,36.40155513,"north carolina","stokes"
37169,"NC","STOKES","REPUBLICAN",12490,-80.23784789,36.40155513,"north carolina","stokes"
37171,"NC","SURRY","DEMOCRAT",1144,-80.68896661,36.41532668,"north carolina","surry"
37171,"NC","SURRY","DEMOCRAT",5056,-80.68896661,36.41532668,"north carolina","surry"
37171,"NC","SURRY","DEMOCRAT",15,-80.68896661,36.41532668,"north carolina","surry"
37171,"NC","SURRY","REPUBLICAN",104,-80.68896661,36.41532668,"north carolina","surry"
37171,"NC","SURRY","DEMOCRAT",2506,-80.68896661,36.41532668,"north carolina","surry"
37171,"NC","SURRY","REPUBLICAN",19599,-80.68896661,36.41532668,"north carolina","surry"
37171,"NC","SURRY","REPUBLICAN",2413,-80.68896661,36.41532668,"north carolina","surry"
37171,"NC","SURRY","REPUBLICAN",5422,-80.68896661,36.41532668,"north carolina","surry"
37173,"NC","SWAIN","REPUBLICAN",269,-83.4982276,35.48402662,"north carolina","swain"
37173,"NC","SWAIN","REPUBLICAN",6,-83.4982276,35.48402662,"north carolina","swain"
37173,"NC","SWAIN","DEMOCRAT",7,-83.4982276,35.48402662,"north carolina","swain"
37173,"NC","SWAIN","DEMOCRAT",1856,-83.4982276,35.48402662,"north carolina","swain"
37173,"NC","SWAIN","DEMOCRAT",457,-83.4982276,35.48402662,"north carolina","swain"
37173,"NC","SWAIN","REPUBLICAN",2737,-83.4982276,35.48402662,"north carolina","swain"
37173,"NC","SWAIN","DEMOCRAT",460,-83.4982276,35.48402662,"north carolina","swain"
37173,"NC","SWAIN","REPUBLICAN",1149,-83.4982276,35.48402662,"north carolina","swain"
37175,"NC","TRANSYLVANIA","REPUBLICAN",2694,-82.8024247,35.20297431,"north carolina","transylvania"
37175,"NC","TRANSYLVANIA","DEMOCRAT",2848,-82.8024247,35.20297431,"north carolina","transylvania"
37175,"NC","TRANSYLVANIA","REPUBLICAN",35,-82.8024247,35.20297431,"north carolina","transylvania"
37175,"NC","TRANSYLVANIA","DEMOCRAT",6,-82.8024247,35.20297431,"north carolina","transylvania"
37175,"NC","TRANSYLVANIA","REPUBLICAN",1034,-82.8024247,35.20297431,"north carolina","transylvania"
37175,"NC","TRANSYLVANIA","DEMOCRAT",679,-82.8024247,35.20297431,"north carolina","transylvania"
37175,"NC","TRANSYLVANIA","DEMOCRAT",4911,-82.8024247,35.20297431,"north carolina","transylvania"
37175,"NC","TRANSYLVANIA","REPUBLICAN",7873,-82.8024247,35.20297431,"north carolina","transylvania"
37177,"NC","TYRRELL","DEMOCRAT",241,-76.212924,35.81040851,"north carolina","tyrrell"
37177,"NC","TYRRELL","REPUBLICAN",47,-76.212924,35.81040851,"north carolina","tyrrell"
37177,"NC","TYRRELL","REPUBLICAN",321,-76.212924,35.81040851,"north carolina","tyrrell"
37177,"NC","TYRRELL","DEMOCRAT",0,-76.212924,35.81040851,"north carolina","tyrrell"
37177,"NC","TYRRELL","REPUBLICAN",0,-76.212924,35.81040851,"north carolina","tyrrell"
37177,"NC","TYRRELL","DEMOCRAT",57,-76.212924,35.81040851,"north carolina","tyrrell"
37177,"NC","TYRRELL","DEMOCRAT",460,-76.212924,35.81040851,"north carolina","tyrrell"
37177,"NC","TYRRELL","REPUBLICAN",676,-76.212924,35.81040851,"north carolina","tyrrell"
37179,"NC","UNION","REPUBLICAN",6877,-80.53620678,34.98782139,"north carolina","union"
37179,"NC","UNION","DEMOCRAT",31096,-80.53620678,34.98782139,"north carolina","union"
37179,"NC","UNION","DEMOCRAT",136,-80.53620678,34.98782139,"north carolina","union"
37179,"NC","UNION","REPUBLICAN",229,-80.53620678,34.98782139,"north carolina","union"
37179,"NC","UNION","REPUBLICAN",14548,-80.53620678,34.98782139,"north carolina","union"
37179,"NC","UNION","DEMOCRAT",12261,-80.53620678,34.98782139,"north carolina","union"
37179,"NC","UNION","DEMOCRAT",5232,-80.53620678,34.98782139,"north carolina","union"
37179,"NC","UNION","REPUBLICAN",58728,-80.53620678,34.98782139,"north carolina","union"
37181,"NC","VANCE","DEMOCRAT",1745,-78.40171441,36.36063756,"north carolina","vance"
37181,"NC","VANCE","REPUBLICAN",707,-78.40171441,36.36063756,"north carolina","vance"
37181,"NC","VANCE","REPUBLICAN",1520,-78.40171441,36.36063756,"north carolina","vance"
37181,"NC","VANCE","DEMOCRAT",7,-78.40171441,36.36063756,"north carolina","vance"
37181,"NC","VANCE","DEMOCRAT",1819,-78.40171441,36.36063756,"north carolina","vance"
37181,"NC","VANCE","REPUBLICAN",6162,-78.40171441,36.36063756,"north carolina","vance"
37181,"NC","VANCE","DEMOCRAT",8860,-78.40171441,36.36063756,"north carolina","vance"
37181,"NC","VANCE","REPUBLICAN",2,-78.40171441,36.36063756,"north carolina","vance"
37183,"NC","WAKE","REPUBLICAN",37047,-78.64950294,35.78653656,"north carolina","wake"
37183,"NC","WAKE","DEMOCRAT",35416,-78.64950294,35.78653656,"north carolina","wake"
37183,"NC","WAKE","DEMOCRAT",1086,-78.64950294,35.78653656,"north carolina","wake"
37183,"NC","WAKE","DEMOCRAT",132794,-78.64950294,35.78653656,"north carolina","wake"
37183,"NC","WAKE","REPUBLICAN",738,-78.64950294,35.78653656,"north carolina","wake"
37183,"NC","WAKE","DEMOCRAT",224040,-78.64950294,35.78653656,"north carolina","wake"
37183,"NC","WAKE","REPUBLICAN",45498,-78.64950294,35.78653656,"north carolina","wake"
37183,"NC","WAKE","REPUBLICAN",142914,-78.64950294,35.78653656,"north carolina","wake"
37185,"NC","WARREN","DEMOCRAT",851,-78.09628403,36.38708087,"north carolina","warren"
37185,"NC","WARREN","REPUBLICAN",1039,-78.09628403,36.38708087,"north carolina","warren"
37185,"NC","WARREN","DEMOCRAT",975,-78.09628403,36.38708087,"north carolina","warren"
37185,"NC","WARREN","REPUBLICAN",2384,-78.09628403,36.38708087,"north carolina","warren"
37185,"NC","WARREN","REPUBLICAN",325,-78.09628403,36.38708087,"north carolina","warren"
37185,"NC","WARREN","DEMOCRAT",4552,-78.09628403,36.38708087,"north carolina","warren"
37185,"NC","WARREN","DEMOCRAT",22,-78.09628403,36.38708087,"north carolina","warren"
37185,"NC","WARREN","REPUBLICAN",4,-78.09628403,36.38708087,"north carolina","warren"
37187,"NC","WASHINGTON","DEMOCRAT",2384,-76.57743281,35.81754659,"north carolina","washington"
37187,"NC","WASHINGTON","REPUBLICAN",2,-76.57743281,35.81754659,"north carolina","washington"
37187,"NC","WASHINGTON","REPUBLICAN",1887,-76.57743281,35.81754659,"north carolina","washington"
37187,"NC","WASHINGTON","DEMOCRAT",457,-76.57743281,35.81754659,"north carolina","washington"
37187,"NC","WASHINGTON","DEMOCRAT",5,-76.57743281,35.81754659,"north carolina","washington"
37187,"NC","WASHINGTON","DEMOCRAT",550,-76.57743281,35.81754659,"north carolina","washington"
37187,"NC","WASHINGTON","REPUBLICAN",212,-76.57743281,35.81754659,"north carolina","washington"
37187,"NC","WASHINGTON","REPUBLICAN",680,-76.57743281,35.81754659,"north carolina","washington"
37189,"NC","WATAUGA","REPUBLICAN",1332,-81.69573966,36.22897028,"north carolina","watauga"
